uri,tag_name
1227333786829979653,Ironia
1227333786829979653,Contenuto
1227333157927735296,Sorpresa
1227333157927735296,Contenitore
1227352266874683393,Amore
1227352266874683393,Contenuto
1227367517175369728,Neutro
1227367517175369728,Contenuto
1227350093969477633,Incomprensibile
1227370738585362432,Fiducia
1227370738585362432,Contenitore
1227353191995596800,Neutro
1227353191995596800,Ironia
1227353191995596800,Citazione
1227363719665061889,Amore
1227337451259211778,Fiducia
1227337451259211778,Contenitore
1227337451259211778,Citazione
1227354365327007749,Amore
1227354365327007749,Contenuto
1227349283646722051,Sorpresa
1227349283646722051,Ironia
1227349283646722051,Contenuto
1227349283646722051,Citazione
1227356555697442816,Sorpresa
1227356555697442816,Contenuto
1227363851957612549,Disgusto
1227363851957612549,Ironia
1227361520255995905,Gioia
1227361520255995905,Ironia
1227361520255995905,Contenuto
1227361520255995905,Citazione
1227347710145105920,Fiducia
1227347710145105920,Gioia
1227347710145105920,Sorpresa
1227347710145105920,Contenuto
1227347710145105920,Citazione
1227347547926224896,Disgusto
1227347547926224896,Ironia
1227347547926224896,Contenitore
1227353773955321860,Incomprensibile
1227360124911718400,Disgusto
1227360124911718400,Contenitore
1227351544921759744,Sorpresa
1227351544921759744,Contenuto
1227351544921759744,Citazione
1227354029421924353,Disgusto
1227354029421924353,Ironia
1227354029421924353,Contenuto
1227337667148500994,Gioia
1227355322643341312,Disgusto
1227355322643341312,Ironia
1227355322643341312,Contenuto
1227330682759864320,Incomprensibile
1227350918305370112,Disgusto
1227350918305370112,Ironia
1227350918305370112,Contenuto
1227365557273583616,Incomprensibile
1227334607818907648,Neutro
1227334607818907648,Contenuto
1227354547917643778,Amore
1227354547917643778,Contenitore
1227325948871225347,Amore
1227325948871225347,Contenitore
1227347447413866498,Gioia
1227347447413866498,Contenitore
1227367642299801602,Sorpresa
1227367642299801602,Contenitore
1227325633501552646,Neutro
1227325633501552646,Contenitore
1227364483624054785,Incomprensibile
1227317634678566915,Amore
1227317634678566915,Contenitore
1227350833148448769,Gioia
1227350833148448769,Contenuto
1227355500855144453,Sorpresa
1227355500855144453,Contenitore
1227330361866227713,Neutro
1227330361866227713,Contenitore
1227368516246003712,Disgusto
1227368516246003712,Contenuto
1227362289050931211,Neutro
1227362289050931211,Ironia
1227342593085886464,Fiducia
1227342593085886464,Contenitore
1227347521858605059,Fiducia
1227347521858605059,Ironia
1227347521858605059,Contenitore
1227340063312416770,Gioia
1227340063312416770,Contenitore
1227341192762929154,Fiducia
1227341192762929154,Ironia
1227341192762929154,Citazione
1227344879283560455,Incomprensibile
1227362277466234881,Fiducia
1227362277466234881,Amore
1227362277466234881,Contenitore
1227354138008313856,Amore
1227354138008313856,Contenitore
1227354138008313856,Citazione
1227357805381849090,Sorpresa
1227357805381849090,Ironia
1227357805381849090,Contenuto
1227362282679787525,Neutro
1227362282679787525,Ironia
1227362282679787525,Contenuto
1227338772527878144,Fiducia
1227338772527878144,Contenuto
1227338772527878144,Citazione
1227367047585304576,Incomprensibile
1227353767617736704,Gioia
1227353767617736704,Contenuto
1227343070389252098,Neutro
1227343070389252098,Contenuto
1227343070389252098,Citazione
1227339600286437382,Fiducia
1227339600286437382,Ironia
1227331179428401152,Neutro
1227331179428401152,Contenitore
1227353772264972289,Gioia
1227353772264972289,Citazione
1227353486439874560,Neutro
1227353486439874560,Ironia
1227368134836924416,Neutro
1227368134836924416,Ironia
1227368134836924416,Contenuto
1227356344593866753,Sorpresa
1227356344593866753,Paura
1227356344593866753,Contenuto
1227349966575882241,Gioia
1227349966575882241,Contenitore
1227329830254981120,Anticipazione
1227329830254981120,Contenitore
1227368348608057345,Tristezza
1227368348608057345,Contenitore
1227311369936130050,Neutro
1227311369936130050,Contenitore
1227334707786010624,Neutro
1227334707786010624,Ironia
1227335567156879362,Gioia
1227335567156879362,Contenuto
1227335567156879362,Citazione
1227355685920366592,Rabbia
1227355685920366592,Disgusto
1227355685920366592,Contenitore
1227332628937936896,Neutro
1227332628937936896,Citazione
1227353120939925504,Sorpresa
1227353120939925504,Contenitore
1227335979209543680,Gioia
1227335979209543680,Citazione
1227339358614835201,Disgusto
1227339358614835201,Offensivita
1227357014831124480,Fiducia
1227357014831124480,Contenitore
1227335914680147968,Gioia
1227335914680147968,Citazione
1227362729649999872,Gioia
1227362729649999872,Contenuto
1227362729649999872,Citazione
1227363998628220931,Disgusto
1227363998628220931,Contenitore
1227337476152397826,Gioia
1227337476152397826,Contenuto
1227366650946686980,Fiducia
1227366650946686980,Contenitore
1227327903488188416,Amore
1227327903488188416,Contenitore
1227353609219825667,Disgusto
1227353609219825667,Sorpresa
1227353609219825667,Ironia
1227353609219825667,Contenuto
1227342084119711745,Rabbia
1227342084119711745,Contenitore
1227339458183385093,Neutro
1227339458183385093,Contenitore
1227364985615081473,Incomprensibile
1227366809898188808,Disgusto
1227366809898188808,Contenuto
1227330820513374208,Fiducia
1227330820513374208,Contenuto
1227349040897155077,Neutro
1227349040897155077,Ironia
1227356018201460736,Sorpresa
1227339689889292288,Sorpresa
1227341008733642752,Disgusto
1227341008733642752,Ironia
1227341008733642752,Contenuto
1227354192555249664,Gioia
1227354192555249664,Sorpresa
1227354192555249664,Contenuto
1227343820683173889,Gioia
1227343820683173889,Sorpresa
1227343820683173889,Contenuto
1227343820683173889,Citazione
1227335337711689730,Neutro
1227335337711689730,Contenitore
1227354702779736065,Gioia
1227356627260538880,Neutro
1227356627260538880,Ironia
1227344424855842819,Fiducia
1227344424855842819,Contenitore
1227345601328709634,Incomprensibile
1227342663445307399,Neutro
1227342663445307399,Contenuto
1227342663445307399,Citazione
1227344474998702080,Neutro
1227344474998702080,Contenitore
1227344083921797121,Neutro
1227344083921797121,Contenuto
1227344083921797121,Citazione
1227337762384334849,Gioia
1227337762384334849,Ironia
1227337762384334849,Contenuto
1227337762384334849,Citazione
1227353743139758081,Incomprensibile
1227344587217391616,Neutro
1227344587217391616,Citazione
1227343718509883393,Fiducia
1227343718509883393,Amore
1227343718509883393,Contenitore
1227365769585078272,Gioia
1227365769585078272,Contenuto
1227340777392689155,Disgusto
1227340777392689155,Sorpresa
1227340777392689155,Contenuto
1227363869468827649,Sorpresa
1227363869468827649,Contenitore
1227352176508444672,Incomprensibile
1227367926816280577,Fiducia
1227367926816280577,Tristezza
1227367926816280577,Contenitore
1227365974871101441,Neutro
1227331525483606024,Sorpresa
1227331525483606024,Contenuto
1227331525483606024,Citazione
1227330014494023680,Neutro
1227330014494023680,Ironia
1227330014494023680,Contenitore
1227357290803666944,Fiducia
1227357290803666944,Citazione
1227328672274767872,Neutro
1227328672274767872,Contenitore
1227339979103358977,Fiducia
1227339979103358977,Contenitore
1227367360283250689,Neutro
1227311443923611650,Anticipazione
1227311443923611650,Contenitore
1227334875092529155,Anticipazione
1227334875092529155,Contenitore
1227333827204468738,Fiducia
1227333827204468738,Contenitore
1227310594778390530,Incomprensibile
1227337000828710912,Sorpresa
1227337000828710912,Ironia
1227337000828710912,Contenuto
1227351758118191104,Neutro
1227351758118191104,Contenitore
1227363647925739520,Disgusto
1227363647925739520,Ironia
1227363647925739520,Contenuto
1227360875893252097,Amore
1227360875893252097,Contenitore
1227338055889149956,Amore
1227338055889149956,Ironia
1227338055889149956,Contenitore
1227337151379099651,Incomprensibile
1227359540875792387,Neutro
1227340793440063488,Tristezza
1227340793440063488,Sorpresa
1227340793440063488,Contenitore
1227367492835778560,Sorpresa
1227334148962037760,Gioia
1227334148962037760,Sorpresa
1227334148962037760,Contenuto
1227355895975292942,Incomprensibile
1227328209869471745,Neutro
1227328209869471745,Ironia
1227345513768419334,Neutro
1227345513768419334,Ironia
1227345513768419334,Contenitore
1227343865004384256,Gioia
1227343865004384256,Sorpresa
1227343865004384256,Contenuto
1227339743140118528,Disgusto
1227339743140118528,Contenuto
1227361523695308801,Incomprensibile
1227354264370077696,Amore
1227354264370077696,Ironia
1227354264370077696,Contenitore
1227366329210097666,Disgusto
1227366329210097666,Ironia
1227366329210097666,Contenuto
1227337411950190592,Gioia
1227337411950190592,Contenuto
1227361462424948737,Incomprensibile
1227365891165360131,Neutro
1227352729397448709,Neutro
1227340491559141382,Amore
1227340491559141382,Gioia
1227340491559141382,Contenitore
1227344099155599360,Neutro
1227344099155599360,Citazione
1227339161365024770,Neutro
1227368081774784513,Incomprensibile
1227337183369027586,Neutro
1227337183369027586,Contenitore
1227353036357603331,Gioia
1227353036357603331,Sorpresa
1227353036357603331,Contenuto
1227368400156008453,Tristezza
1227368400156008453,Contenuto
1227367842888257542,Gioia
1227367842888257542,Contenuto
1227343820175663104,Gioia
1227343820175663104,Sorpresa
1227343820175663104,Contenuto
1227343879139188736,Paura
1227343879139188736,Contenuto
1227336947804315648,Gioia
1227336947804315648,Ironia
1227336947804315648,Contenuto
1227336947804315648,Citazione
1227353479594770432,Rabbia
1227335795645800448,Tristezza
1227335795645800448,Contenitore
1227346447835811840,Sorpresa
1227346447835811840,Contenitore
1227355552902254603,Incomprensibile
1227337923521060865,Fiducia
1227337923521060865,Ironia
1227329237012619272,Sorpresa
1227329237012619272,Contenitore
1227342425120739328,Neutro
1227342425120739328,Citazione
1227361046148632576,Neutro
1227361046148632576,Contenuto
1227345995165585408,Neutro
1227345995165585408,Contenitore
1227354153476902917,Neutro
1227361890109657088,Neutro
1227361890109657088,Ironia
1227366234829836288,Tristezza
1227355714559119361,Disgusto
1227355714559119361,Ironia
1227355714559119361,Contenuto
1227360536905551873,Neutro
1227344436180463616,Neutro
1227344436180463616,Ironia
1227344436180463616,Contenuto
1227357963582607361,Fiducia
1227357963582607361,Ironia
1227357963582607361,Contenitore
1227340848150515714,Amore
1227330282057019393,Anticipazione
1227330282057019393,Disgusto
1227330282057019393,Ironia
1227330282057019393,Sarcasmo
1227330282057019393,Contenitore
1227342666465193986,Fiducia
1227342666465193986,Contenitore
1227340185886691329,Disgusto
1227340185886691329,Contenitore
1227333185006161922,Fiducia
1227333185006161922,Ironia
1227333185006161922,Contenitore
1227319737836855303,Anticipazione
1227319737836855303,Contenitore
1227336487252963331,Sorpresa
1227336487252963331,Contenuto
1227390672438775813,Gioia
1227363565323116544,Fiducia
1227363565323116544,Contenitore
1227366882698645504,Disgusto
1227361740326871056,Tristezza
1227357827938881536,Fiducia
1227357827938881536,Tristezza
1227357827938881536,Contenitore
1227354227049103366,Fiducia
1227354227049103366,Ironia
1227365546666156033,Rabbia
1227365546666156033,Contenitore
1227350196335644673,Disgusto
1227350196335644673,Ironia
1227350196335644673,Contenuto
1227336308701396994,Sorpresa
1227336308701396994,Ironia
1227336308701396994,Contenuto
1227348764572225536,Neutro
1227328309442289664,Anticipazione
1227328309442289664,Contenitore
1227339587569307653,Neutro
1227339587569307653,Ironia
1227339587569307653,Contenitore
1227332037201321985,Neutro
1227332037201321985,Ironia
1227332037201321985,Contenuto
1227344962196512768,Neutro
1227344962196512768,Ironia
1227344962196512768,Contenuto
1227344962196512768,Citazione
1227352701345914882,Sorpresa
1227352701345914882,Ironia
1227347815942193158,Amore
1227357226404392960,Neutro
1227357226404392960,Ironia
1227357226404392960,Contenitore
1227339117039624199,Sorpresa
1227339117039624199,Contenuto
1227344430807556097,Neutro
1227344430807556097,Contenuto
1227318647951175681,Neutro
1227318647951175681,Contenitore
1227335333068648450,Neutro
1227335333068648450,Citazione
1227363524575408129,Incomprensibile
1227364753972092929,Incomprensibile
1227364673546313730,Sorpresa
1227364673546313730,Contenuto
1227365190771118080,Fiducia
1227365190771118080,Contenuto
1227365190771118080,Citazione
1227368196342272000,Sorpresa
1227368196342272000,Contenuto
1227350986693496834,Incomprensibile
1227341597194555392,Anticipazione
1227341597194555392,Ironia
1227341597194555392,Contenitore
1227329058238816258,Gioia
1227329058238816258,Anticipazione
1227329058238816258,Contenitore
1227335147235704838,Disgusto
1227335147235704838,Ironia
1227335147235704838,Sarcasmo
1227335147235704838,Contenitore
1227352329118195712,Incomprensibile
1227310494102556672,Anticipazione
1227310494102556672,Contenitore
1227337193963892736,Fiducia
1227337193963892736,Contenitore
1227350662503108608,Disgusto
1227350662503108608,Ironia
1227350662503108608,Sarcasmo
1227350662503108608,Contenitore
1227341524796612610,Disgusto
1227341524796612610,Sorpresa
1227341524796612610,Contenuto
1227329994801786884,Incomprensibile
1227332206718156800,Amore
1227332206718156800,Contenitore
1227365182214672385,Neutro
1227365182214672385,Contenuto
1227365182214672385,Citazione
1227329936979103747,Fiducia
1227329936979103747,Contenitore
1227357529287593984,Fiducia
1227357529287593984,Contenitore
1227335317721698305,Neutro
1227335317721698305,Contenuto
1227335317721698305,Citazione
1227340851157831683,Fiducia
1227340851157831683,Contenitore
1227347403747086337,Neutro
1227347403747086337,Ironia
1227347403747086337,Contenuto
1227341539254448128,Gioia
1227341539254448128,Contenuto
1227340368372535297,Disgusto
1227340368372535297,Sorpresa
1227340368372535297,Ironia
1227340368372535297,Contenuto
1227369160646307840,Sorpresa
1227369160646307840,Paura
1227369160646307840,Contenuto
1227353489594028032,Gioia
1227353489594028032,Sorpresa
1227353489594028032,Contenuto
1227357058774786048,Fiducia
1227357058774786048,Contenitore
1227337068336046080,Amore
1227337068336046080,Contenuto
1227346524549582849,Neutro
1227346524549582849,Ironia
1227346524549582849,Citazione
1227338633738321922,Incomprensibile
1227347276374380544,Gioia
1227347276374380544,Sorpresa
1227347276374380544,Contenuto
1227359019133816839,Gioia
1227359019133816839,Ironia
1227359019133816839,Contenuto
1227357815586594819,Fiducia
1227357815586594819,Contenitore
1227368995894026244,Fiducia
1227368995894026244,Gioia
1227368995894026244,Ironia
1227368995894026244,Contenitore
1227368995894026244,Citazione
1227337803731738627,Tristezza
1227337803731738627,Contenuto
1227365468199104513,Neutro
1227365468199104513,Ironia
1227365468199104513,Contenuto
1227333519493431297,Rabbia
1227333519493431297,Contenitore
1227347631074152448,Sorpresa
1227347631074152448,Ironia
1227347631074152448,Contenuto
1227357821328646149,Gioia
1227357821328646149,Contenuto
1227373507916550146,Neutro
1227349887844519936,Sorpresa
1227349887844519936,Ironia
1227349887844519936,Contenitore
1227352717250699266,Fiducia
1227333800226623489,Incomprensibile
1227335694466650119,Neutro
1227335694466650119,Contenitore
1227366944300523520,Neutro
1227366944300523520,Contenuto
1227366944300523520,Citazione
1227360972081377280,Gioia
1227360972081377280,Sorpresa
1227360972081377280,Contenuto
1227357645121687561,Sorpresa
1227357645121687561,Ironia
1227357645121687561,Contenuto
1227333392221556738,Neutro
1227333392221556738,Contenuto
1227333392221556738,Citazione
1227335709465436161,Gioia
1227335709465436161,Sorpresa
1227335709465436161,Contenuto
1227368473099210752,Disgusto
1227368473099210752,Contenuto
1227344018708869126,Neutro
1227344018708869126,Contenitore
1227362218947350531,Disgusto
1227362218947350531,Contenitore
1227354285643640833,Gioia
1227354285643640833,Contenuto
1227341031047385089,Incomprensibile
1227367471902023680,Neutro
1227367471902023680,Contenuto
1227349936737484803,Gioia
1227349936737484803,Contenitore
1227337688627499010,Disgusto
1227337688627499010,Ironia
1227337688627499010,Sarcasmo
1227337688627499010,Contenuto
1227358411966308352,Amore
1227358411966308352,Contenitore
1227365897565822976,Gioia
1227365897565822976,Sorpresa
1227365897565822976,Contenuto
1227365897565822976,Citazione
1227362880070258689,Sorpresa
1227362880070258689,Paura
1227362880070258689,Ironia
1227362880070258689,Sarcasmo
1227362880070258689,Contenuto
1227332393285103616,Disgusto
1227332393285103616,Contenitore
1227347115237617664,Incomprensibile
1227354306896125952,Gioia
1227354306896125952,Sorpresa
1227354306896125952,Contenuto
1227336244499222528,Amore
1227336244499222528,Contenitore
1227344529935753221,Neutro
1227351727130718208,Paura
1227351727130718208,Contenuto
1227367625241526273,Anticipazione
1227367625241526273,Paura
1227367625241526273,Contenuto
1227363429981270017,Neutro
1227329329866170369,Amore
1227329329866170369,Contenitore
1227334065474461697,Fiducia
1227334065474461697,Contenitore
1227346690476269568,Disgusto
1227346690476269568,Ironia
1227346690476269568,Sarcasmo
1227346690476269568,Contenitore
1227368124976107520,Neutro
1227368124976107520,Ironia
1227368124976107520,Contenitore
1227374646963703809,Neutro
1227374646963703809,Ironia
1227374646963703809,Contenuto
1227367619226951680,Tristezza
1227367619226951680,Sorpresa
1227367619226951680,Contenuto
1227343171383853057,Fiducia
1227343171383853057,Contenuto
1227343171383853057,Citazione
1227344418077859845,Disgusto
1227344418077859845,Ironia
1227344418077859845,Contenuto
1227344418077859845,Citazione
1227337574768955393,Neutro
1227337574768955393,Ironia
1227337574768955393,Contenuto
1227337574768955393,Citazione
1227348296752148480,Amore
1227348296752148480,Contenitore
1227331344000339968,Incomprensibile
1227335491839823873,Fiducia
1227335491839823873,Contenitore
1227325417155186689,Neutro
1227325417155186689,Ironia
1227337385928773632,Fiducia
1227337385928773632,Contenitore
1227345227792494593,Neutro
1227345227792494593,Ironia
1227345227792494593,Contenitore
1227347922523652096,Disgusto
1227347922523652096,Contenitore
1227373390287253505,Neutro
1227373390287253505,Ironia
1227327866435706880,Anticipazione
1227327866435706880,Contenitore
1227344652648550400,Tristezza
1227344652648550400,Sorpresa
1227344652648550400,Contenitore
1227329644459937794,Fiducia
1227329644459937794,Contenitore
1227342247936524293,Disgusto
1227342247936524293,Ironia
1227342247936524293,Contenitore
1227364176772894728,Neutro
1227354470209683456,Sorpresa
1227354470209683456,Contenuto
1227351891891380224,Disgusto
1227351891891380224,Contenuto
1227329315773218822,Neutro
1227329315773218822,Ironia
1227329315773218822,Contenitore
1227359747281686533,Amore
1227360265479610368,Neutro
1227360265479610368,Contenuto
1227368480606949376,Neutro
1227368480606949376,Contenuto
1227333808371970056,Anticipazione
1227333808371970056,Contenitore
1227351257809145856,Incomprensibile
1227364462543482880,Neutro
1227364462543482880,Contenuto
1227353582514601985,Gioia
1227353582514601985,Sorpresa
1227353582514601985,Contenuto
1227356553466011648,Fiducia
1227356553466011648,Sorpresa
1227356553466011648,Contenitore
1227306893028274176,Anticipazione
1227306893028274176,Contenitore
1227347858346606594,Neutro
1227347858346606594,Citazione
1227356980077113346,Incomprensibile
1227350105575108608,Fiducia
1227350105575108608,Contenitore
1227331386501214209,Anticipazione
1227331386501214209,Ironia
1227331386501214209,Contenitore
1227331386501214209,Citazione
1227364700071002113,Neutro
1227364700071002113,Contenuto
1227364700071002113,Citazione
1227334738605678592,Disgusto
1227334738605678592,Contenuto
1227327129295183872,Anticipazione
1227327129295183872,Contenitore
1227367579775270920,Neutro
1227367579775270920,Contenuto
1227347457157275648,Sorpresa
1227347457157275648,Ironia
1227347457157275648,Contenuto
1227355266095702016,Disgusto
1227355266095702016,Ironia
1227355266095702016,Contenuto
1227335904714526723,Disgusto
1227335904714526723,Sorpresa
1227335904714526723,Ironia
1227335904714526723,Sarcasmo
1227335904714526723,Contenitore
1227357833122938882,Gioia
1227357833122938882,Contenitore
1227336250694213634,Gioia
1227336250694213634,Ironia
1227336250694213634,Contenitore
1227328831205277699,Anticipazione
1227328831205277699,Contenitore
1227352158707896321,Fiducia
1227352158707896321,Contenitore
1227328103149641729,Anticipazione
1227358141899210752,Incomprensibile
1227333232112406529,Anticipazione
1227333232112406529,Contenitore
1227364113749356545,Incomprensibile
1227362334722621442,Incomprensibile
1227356558662815745,Fiducia
1227356558662815745,Contenitore
1227331234071744512,Incomprensibile
1227336436208238592,Sorpresa
1227336436208238592,Contenitore
1227355554709942275,Incomprensibile
1227344228554100742,Incomprensibile
1227348387873333248,Fiducia
1227348387873333248,Amore
1227348387873333248,Contenitore
1227334537622978566,Incomprensibile
1227367618534920194,Rabbia
1227367618534920194,Disgusto
1227367618534920194,Contenuto
1227345974831566854,Sorpresa
1227345974831566854,Contenuto
1227355869530251264,Rabbia
1227355869530251264,Contenuto
1227353038358241281,Disgusto
1227353038358241281,Contenuto
1227366891238416384,Neutro
1227366891238416384,Contenuto
1227391117383127042,Neutro
1227345244888412161,Fiducia
1227345244888412161,Contenitore
1227339227463114752,Amore
1227339227463114752,Contenitore
1227348023891632135,Neutro
1227348023891632135,Contenuto
1227366363058053125,Incomprensibile
1227337604904947713,Neutro
1227337604904947713,Contenitore
1227343474619551747,Tristezza
1227343474619551747,Contenitore
1227334676651618305,Fiducia
1227334676651618305,Contenitore
1227334622356353024,Incomprensibile
1227353953504985088,Disgusto
1227353953504985088,Sorpresa
1227353953504985088,Contenitore
1227334815361441793,Neutro
1227352128240353280,Gioia
1227352128240353280,Contenitore
1227332813877325824,Fiducia
1227332813877325824,Amore
1227332813877325824,Contenitore
1227333954895851527,Neutro
1227337296955006977,Amore
1227337296955006977,Citazione
1227337726225264640,Disgusto
1227337726225264640,Sorpresa
1227337726225264640,Ironia
1227337726225264640,Contenuto
1227337726225264640,Citazione
1227356531659767810,Neutro
1227356531659767810,Contenuto
1227337938045952002,Disgusto
1227337938045952002,Ironia
1227337938045952002,Contenuto
1227367873431179264,Neutro
1227368570658729984,Amore
1227368570658729984,Contenitore
1227338191331524609,Rabbia
1227338191331524609,Disgusto
1227338191331524609,Ironia
1227338191331524609,Sarcasmo
1227338191331524609,Contenitore
1227342027467231232,Neutro
1227342027467231232,Citazione
1227355078710956033,Incomprensibile
1227354329633435653,Neutro
1227354329633435653,Contenuto
1227334674281877510,Neutro
1227334674281877510,Contenitore
1227336209657221120,Amore
1227336209657221120,Anticipazione
1227336209657221120,Contenitore
1227366604045942785,Neutro
1227366604045942785,Ironia
1227366604045942785,Contenitore
1227342066759471104,Gioia
1227342066759471104,Contenuto
1227342066759471104,Citazione
1227386760025591809,Disgusto
1227386760025591809,Ironia
1227386760025591809,Contenitore
1227341066711556107,Gioia
1227341066711556107,Contenuto
1227341066711556107,Citazione
1227331508991643653,Gioia
1227331508991643653,Contenuto
1227331508991643653,Citazione
1227354662912876544,Fiducia
1227354662912876544,Ironia
1227354662912876544,Contenitore
1227344008965427201,Fiducia
1227344008965427201,Contenuto
1227344008965427201,Citazione
1227345336227725313,Amore
1227345336227725313,Contenitore
1227336230771314695,Neutro
1227336230771314695,Ironia
1227336230771314695,Contenuto
1227331410542891012,Disgusto
1227331410542891012,Sorpresa
1227376545561485314,Gioia
1227395052823044097,Incomprensibile
1227348458257993728,Fiducia
1227348458257993728,Contenitore
1227345034879610888,Fiducia
1227345034879610888,Contenitore
1227346626131505158,Neutro
1227346626131505158,Ironia
1227346626131505158,Contenitore
1227354889971523584,Sorpresa
1227354889971523584,Contenuto
